Startup_ID,Team_Size,Founder_Experience_Years,Startup_Age_Years,Industry,City,Funding_Goal,Funding_Raised,Funding_Success,Growth_Rate,Revenue
2633,20,8,8,AgriTech,Bangalore,1489585,2360285,Yes,High,5000000
2634,12,7,8,AgriTech,Chennai,756049,1408831,Yes,High,5000000
2635,11,12,6,EdTech,Pune,1119445,1861223,Yes,High,5000000
2636,19,13,8,AgriTech,Kolkata,242601,1418839,Yes,High,5000000
2637,2,7,4,AgriTech,Delhi,1686790,1962081,Yes,High,5000000
2638,13,5,4,CleanTech,Kolkata,598444,32489,No,Low,500000
2639,17,0,10,E-Commerce,Hyderabad,1820041,1285463,No,Low,500000
2640,17,8,4,FinTech,Mumbai,1410124,2232887,Yes,High,5000000
2641,12,9,5,EdTech,Chennai,766765,1788047,Yes,High,5000000
2642,13,4,5,EdTech,Bangalore,1568858,2295770,Yes,High,5000000
2643,15,9,2,EdTech,Chennai,1006668,806924,No,Low,500000
2644,8,7,1,FinTech,Pune,773437,427312,No,Low,500000
2645,19,14,5,FinTech,Pune,1104219,381288,No,Low,500000
2646,20,0,8,E-Commerce,Pune,707650,1541169,Yes,High,5000000
2647,9,12,6,FinTech,Delhi,1750222,348035,No,Low,500000
2648,7,2,8,EdTech,Chennai,324489,1838516,Yes,High,5000000
2649,14,12,4,AgriTech,Hyderabad,1244210,1961821,Yes,High,5000000
2650,10,7,7,HealthTech,Kolkata,1942557,1535414,No,Low,500000
2651,7,10,1,FinTech,Delhi,647690,2210427,Yes,High,5000000
2652,16,0,3,EdTech,Kolkata,981933,377498,No,Low,500000
2653,16,15,1,E-Commerce,Chennai,1608787,884596,No,Low,500000
2654,13,13,7,AI,Delhi,302247,255797,No,Low,500000
2655,11,6,8,HealthTech,Hyderabad,1845632,948912,No,Low,500000
2656,10,0,9,HealthTech,Delhi,1531600,1028763,No,Low,500000
2657,5,8,8,CleanTech,Hyderabad,162560,1461620,Yes,High,5000000
2658,15,0,3,CleanTech,Pune,1923826,606732,No,Low,500000
2659,14,6,1,HealthTech,Delhi,1074545,1061641,No,Low,500000
2660,19,10,2,CleanTech,Kolkata,342952,2369983,Yes,High,5000000
2661,9,7,4,FinTech,Delhi,1541316,1312593,No,Low,500000
2662,16,0,10,CleanTech,Delhi,716312,1928128,Yes,High,5000000
2663,12,12,10,AI,Delhi,1919498,1912256,No,Low,500000
2664,9,12,9,FinTech,Kolkata,1821890,1995765,Yes,High,5000000
2665,7,13,9,FinTech,Chennai,405283,798158,Yes,High,5000000
2666,15,6,1,AgriTech,Hyderabad,1426551,1382626,No,Low,500000
2667,10,15,8,EdTech,Bangalore,177758,2104585,Yes,High,5000000
2668,4,9,2,CleanTech,Delhi,682127,2353247,Yes,High,5000000
2669,15,2,6,CleanTech,Pune,1090355,1842023,Yes,High,5000000
2670,16,7,7,EdTech,Hyderabad,1451456,517548,No,Low,500000
2671,20,11,10,CleanTech,Delhi,1584161,974381,No,Low,500000
2672,2,3,3,HealthTech,Kolkata,1216415,1016723,No,Low,500000
2673,7,1,9,EdTech,Kolkata,1278565,1198999,No,Low,500000
2674,13,4,10,EdTech,Hyderabad,1602624,401587,No,Low,500000
2675,11,11,4,EdTech,Mumbai,338692,1702385,Yes,High,5000000
2676,19,11,7,AI,Hyderabad,1078855,105733,No,Low,500000
2677,9,8,3,HealthTech,Chennai,982341,2026066,Yes,High,5000000
2678,10,2,4,AI,Bangalore,537001,2197250,Yes,High,5000000
2679,15,10,2,AI,Delhi,1043372,2351574,Yes,High,5000000
2680,6,0,1,CleanTech,Pune,343872,2147271,Yes,High,5000000
2681,17,12,3,E-Commerce,Chennai,1994705,413319,No,Low,500000
2682,12,8,1,HealthTech,Chennai,1525327,1904162,Yes,High,5000000
2683,8,11,6,E-Commerce,Chennai,251388,896279,Yes,High,5000000
2684,19,12,2,E-Commerce,Bangalore,278451,1026302,Yes,High,5000000
2685,19,1,7,AI,Bangalore,1344153,1657833,Yes,High,5000000
2686,9,1,1,HealthTech,Mumbai,1785029,2142352,Yes,High,5000000
2687,8,2,5,AgriTech,Pune,1219945,2028884,Yes,High,5000000
2688,14,13,10,AgriTech,Pune,1673024,1355742,No,Low,500000
2689,12,9,10,E-Commerce,Bangalore,1970167,1286931,No,Low,500000
2690,7,7,1,EdTech,Mumbai,1084858,2056076,Yes,High,5000000
2691,13,7,6,AgriTech,Mumbai,967489,2023187,Yes,High,5000000
2692,16,3,5,FinTech,Chennai,920853,1324011,Yes,High,5000000
2693,8,15,1,EdTech,Mumbai,1810006,2184287,Yes,High,5000000
2694,8,15,5,EdTech,Pune,1373254,821425,No,Low,500000
2695,18,13,7,E-Commerce,Delhi,1294044,1470421,Yes,High,5000000
2696,20,5,8,AI,Kolkata,363150,451127,Yes,High,5000000
2697,15,4,2,E-Commerce,Chennai,319658,2396994,Yes,High,5000000
2698,17,12,7,FinTech,Chennai,1402647,1013074,No,Low,500000
2699,19,6,5,HealthTech,Pune,1352301,55279,No,Low,500000
2700,4,11,7,AgriTech,Kolkata,1381371,374901,No,Low,500000
2701,11,14,8,HealthTech,Kolkata,1466018,1553656,Yes,High,5000000
2702,7,11,10,E-Commerce,Bangalore,1089731,104460,No,Low,500000
2703,20,11,8,AI,Chennai,415781,248378,No,Low,500000
2704,2,15,10,EdTech,Chennai,803313,1834022,Yes,High,5000000
2705,3,11,10,EdTech,Delhi,177081,2477126,Yes,High,5000000
2706,8,10,4,FinTech,Pune,1184439,1276612,Yes,High,5000000
2707,12,0,6,FinTech,Chennai,1221892,1213288,No,Low,500000
2708,3,1,8,FinTech,Pune,1808837,935997,No,Low,500000
2709,3,5,2,AI,Bangalore,153821,1400708,Yes,High,5000000
2710,6,13,3,AgriTech,Delhi,812773,1177095,Yes,High,5000000
2711,12,9,1,AI,Bangalore,571763,87779,No,Low,500000
2712,20,8,4,E-Commerce,Delhi,198954,637814,Yes,High,5000000
2713,13,10,4,AgriTech,Kolkata,1604673,1839982,Yes,High,5000000
2714,14,9,6,FinTech,Hyderabad,1418368,222143,No,Low,500000
2715,5,4,9,CleanTech,Mumbai,797924,2491834,Yes,High,5000000
2716,8,15,3,AgriTech,Kolkata,395531,2088245,Yes,High,5000000
2717,11,12,4,EdTech,Mumbai,1091935,2117850,Yes,High,5000000
2718,2,15,10,CleanTech,Hyderabad,1154384,830180,No,Low,500000
2719,5,1,10,CleanTech,Bangalore,1348912,1904575,Yes,High,5000000
2720,13,6,1,HealthTech,Chennai,1693586,1857764,Yes,High,5000000
2721,15,5,8,HealthTech,Chennai,158651,889874,Yes,High,5000000
2722,14,8,7,E-Commerce,Chennai,1597873,2220479,Yes,High,5000000
2723,3,3,1,CleanTech,Kolkata,1749224,762635,No,Low,500000
2724,14,7,7,AI,Delhi,892609,600608,No,Low,500000
2725,9,13,7,HealthTech,Bangalore,1928052,1470543,No,Low,500000
2726,12,14,7,HealthTech,Bangalore,192907,1525708,Yes,High,5000000
2727,8,13,9,FinTech,Kolkata,255997,1560145,Yes,High,5000000
2728,8,7,10,AgriTech,Delhi,1759760,2475640,Yes,High,5000000
2729,5,3,2,CleanTech,Hyderabad,232895,1605603,Yes,High,5000000
2730,2,13,3,E-Commerce,Bangalore,1959006,441922,No,Low,500000
2731,7,5,8,FinTech,Delhi,1586155,1305786,No,Low,500000
2732,6,8,4,EdTech,Hyderabad,170145,234572,Yes,High,5000000
2733,15,5,4,EdTech,Delhi,527934,889559,Yes,High,5000000
2734,13,3,7,HealthTech,Mumbai,1941163,2242801,Yes,High,5000000
2735,18,10,9,AgriTech,Chennai,851857,2352216,Yes,High,5000000
2736,6,1,2,CleanTech,Chennai,679281,1243214,Yes,High,5000000
2737,17,1,1,AgriTech,Hyderabad,1402338,549745,No,Low,500000
2738,13,11,9,CleanTech,Delhi,96145,1628976,Yes,High,5000000
2739,4,14,10,FinTech,Delhi,1353063,556976,No,Low,500000
2740,19,4,9,EdTech,Mumbai,1746896,486459,No,Low,500000
2741,11,10,3,AgriTech,Kolkata,1439473,698931,No,Low,500000
2742,14,2,3,AgriTech,Delhi,963735,1219952,Yes,High,5000000
2743,19,13,7,E-Commerce,Kolkata,200949,966561,Yes,High,5000000
2744,13,8,10,AgriTech,Kolkata,1454517,1983681,Yes,High,5000000
2745,17,14,5,HealthTech,Pune,475044,1704089,Yes,High,5000000
2746,20,2,2,FinTech,Bangalore,294428,959561,Yes,High,5000000
2747,11,13,7,AI,Kolkata,1097383,929702,No,Low,500000
2748,9,15,7,AgriTech,Hyderabad,1550473,1120801,No,Low,500000
2749,17,4,1,AI,Chennai,1683210,1346072,No,Low,500000
2750,20,6,3,FinTech,Kolkata,1171589,2166232,Yes,High,5000000
2751,20,7,3,CleanTech,Kolkata,1597090,1230739,No,Low,500000
2752,13,1,7,E-Commerce,Chennai,1342059,2015323,Yes,High,5000000
2753,5,12,2,AgriTech,Chennai,1463397,676123,No,Low,500000
2754,13,6,10,FinTech,Hyderabad,650799,2145785,Yes,High,5000000
2755,20,1,6,EdTech,Kolkata,1618297,1755822,Yes,High,5000000
2756,11,6,2,FinTech,Hyderabad,804194,2331334,Yes,High,5000000
2757,10,5,8,AI,Chennai,1262661,606344,No,Low,500000
2758,13,13,5,AgriTech,Bangalore,435224,1145230,Yes,High,5000000
2759,10,3,8,AgriTech,Chennai,1333335,63046,No,Low,500000
2760,7,9,4,CleanTech,Hyderabad,233987,2331323,Yes,High,5000000
2761,15,0,9,AI,Bangalore,1058671,2037230,Yes,High,5000000
2762,9,4,6,FinTech,Hyderabad,1105898,2342880,Yes,High,5000000
2763,19,0,6,EdTech,Chennai,1401585,2086349,Yes,High,5000000
2764,19,15,9,AI,Chennai,1049110,2034935,Yes,High,5000000
2765,3,9,7,AI,Kolkata,1868535,2350195,Yes,High,5000000
2766,17,11,9,FinTech,Delhi,982132,1229582,Yes,High,5000000
2767,6,2,10,AgriTech,Hyderabad,66550,1359903,Yes,High,5000000
2768,18,11,9,CleanTech,Chennai,1667781,1708396,Yes,High,5000000
2769,19,4,1,AI,Pune,1615338,1928983,Yes,High,5000000
2770,17,1,2,CleanTech,Hyderabad,1608815,2471951,Yes,High,5000000
2771,2,9,9,E-Commerce,Kolkata,856468,1102625,Yes,High,5000000
2772,7,3,1,CleanTech,Bangalore,188916,2041371,Yes,High,5000000
2773,20,13,5,AI,Bangalore,206069,661876,Yes,High,5000000
2774,17,12,5,HealthTech,Pune,1158239,758202,No,Low,500000
2775,2,11,2,E-Commerce,Bangalore,96021,1761690,Yes,High,5000000
2776,14,8,3,HealthTech,Pune,286555,1834061,Yes,High,5000000
2777,9,13,8,FinTech,Kolkata,1848015,1943082,Yes,High,5000000
2778,4,12,4,FinTech,Mumbai,933714,2092122,Yes,High,5000000
2779,7,6,9,AgriTech,Bangalore,188044,1778349,Yes,High,5000000
2780,8,2,6,EdTech,Chennai,1210293,1441439,Yes,High,5000000
2781,7,12,4,EdTech,Bangalore,1552596,1450569,No,Low,500000
2782,11,10,4,E-Commerce,Delhi,607153,2491203,Yes,High,5000000
2783,12,2,1,HealthTech,Mumbai,1120549,1388557,Yes,High,5000000
2784,18,10,3,EdTech,Mumbai,130042,460939,Yes,High,5000000
2785,10,10,8,AgriTech,Mumbai,310191,678963,Yes,High,5000000
2786,3,2,9,FinTech,Hyderabad,1312663,1948834,Yes,High,5000000
2787,6,2,3,AgriTech,Delhi,1984721,1213446,No,Low,500000
2788,11,11,7,CleanTech,Mumbai,1764216,2110988,Yes,High,5000000
2789,16,1,3,AI,Pune,1267342,1298234,Yes,High,5000000
2790,11,11,9,CleanTech,Bangalore,675878,2406252,Yes,High,5000000
2791,5,4,6,AI,Mumbai,941309,2007933,Yes,High,5000000
2792,20,9,9,E-Commerce,Kolkata,708414,2145028,Yes,High,5000000
2793,8,2,10,CleanTech,Kolkata,1226497,904700,No,Low,500000
2794,17,13,3,EdTech,Pune,1730537,2110571,Yes,High,5000000
2795,13,13,2,EdTech,Mumbai,194945,1026420,Yes,High,5000000
2796,12,11,1,FinTech,Pune,1764900,79473,No,Low,500000
2797,14,11,2,EdTech,Pune,634921,1257744,Yes,High,5000000
2798,6,12,8,E-Commerce,Pune,1416396,98122,No,Low,500000
2799,10,15,7,AI,Chennai,1421269,1427576,Yes,High,5000000
2800,17,11,5,AI,Chennai,1444269,724982,No,Low,500000
2801,13,7,9,AI,Kolkata,1741974,255597,No,Low,500000
2802,12,3,9,EdTech,Delhi,120376,447786,Yes,High,5000000
2803,19,9,10,HealthTech,Kolkata,1168333,223478,No,Low,500000
2804,9,9,4,AgriTech,Mumbai,1425175,238952,No,Low,500000
2805,16,0,3,HealthTech,Kolkata,566763,2167896,Yes,High,5000000
2806,18,4,6,FinTech,Hyderabad,167147,357135,Yes,High,5000000
2807,10,10,4,FinTech,Chennai,1305143,218094,No,Low,500000
2808,17,1,1,FinTech,Delhi,1796286,2312756,Yes,High,5000000
2809,13,4,10,FinTech,Hyderabad,1169350,592637,No,Low,500000
2810,3,11,8,HealthTech,Pune,304021,1520921,Yes,High,5000000
2811,10,9,4,CleanTech,Kolkata,1479582,424412,No,Low,500000
2812,9,12,8,AI,Kolkata,1943597,805997,No,Low,500000
2813,17,0,3,CleanTech,Hyderabad,1546623,2090993,Yes,High,5000000
2814,19,12,6,CleanTech,Delhi,710588,748842,Yes,High,5000000
2815,14,2,2,HealthTech,Pune,931451,243433,No,Low,500000
2816,9,4,4,FinTech,Hyderabad,1005589,336185,No,Low,500000
2817,12,2,4,EdTech,Bangalore,1128703,1314190,Yes,High,5000000
2818,3,13,6,EdTech,Chennai,1646884,761514,No,Low,500000
2819,20,5,9,HealthTech,Mumbai,1978802,290692,No,Low,500000
2820,14,14,8,AgriTech,Bangalore,938222,1213399,Yes,High,5000000
2821,18,9,6,HealthTech,Mumbai,290846,1980167,Yes,High,5000000
2822,12,13,2,AI,Delhi,331484,721523,Yes,High,5000000
2823,17,1,9,E-Commerce,Pune,526692,227049,No,Low,500000
2824,17,4,5,HealthTech,Chennai,174665,2316489,Yes,High,5000000
2825,16,9,9,E-Commerce,Chennai,1236949,1235134,No,Low,500000
2826,3,11,9,AI,Kolkata,1988995,1908097,No,Low,500000
2827,5,8,3,E-Commerce,Kolkata,1102067,638966,No,Low,500000
2828,13,6,5,AI,Bangalore,782449,1739933,Yes,High,5000000
2829,17,13,9,EdTech,Pune,95190,1935572,Yes,High,5000000
2830,16,12,1,FinTech,Kolkata,470599,2015431,Yes,High,5000000
2831,16,5,8,CleanTech,Bangalore,585070,1727265,Yes,High,5000000
2832,6,0,4,FinTech,Delhi,941302,1257720,Yes,High,5000000
2833,13,14,9,FinTech,Bangalore,802780,2295800,Yes,High,5000000
2834,20,6,4,FinTech,Delhi,1825291,516935,No,Low,500000
2835,2,0,1,AI,Chennai,1007258,2115986,Yes,High,5000000
2836,18,12,3,HealthTech,Pune,422777,316452,No,Low,500000
2837,10,6,4,HealthTech,Delhi,1241795,2335988,Yes,High,5000000
2838,11,11,9,E-Commerce,Bangalore,409582,1749997,Yes,High,5000000
2839,13,7,2,CleanTech,Bangalore,603574,1714872,Yes,High,5000000
2840,7,12,5,FinTech,Pune,1444550,2061164,Yes,High,5000000
2841,15,13,10,E-Commerce,Hyderabad,1684136,2447788,Yes,High,5000000
2842,13,7,3,CleanTech,Chennai,1415612,2155839,Yes,High,5000000
2843,18,11,7,E-Commerce,Delhi,1868928,613345,No,Low,500000
2844,10,11,6,AgriTech,Bangalore,809863,1567194,Yes,High,5000000
2845,20,11,8,HealthTech,Hyderabad,719996,1812901,Yes,High,5000000
2846,17,10,9,E-Commerce,Kolkata,1696410,1870151,Yes,High,5000000
2847,12,12,10,AgriTech,Delhi,1029054,1366868,Yes,High,5000000
2848,5,8,1,FinTech,Kolkata,194774,1047101,Yes,High,5000000
2849,4,5,3,FinTech,Hyderabad,1711328,892377,No,Low,500000
2850,8,2,2,E-Commerce,Pune,1150817,1207121,Yes,High,5000000
2851,19,8,3,AI,Pune,159657,1423685,Yes,High,5000000
2852,2,7,9,E-Commerce,Delhi,1028348,2304426,Yes,High,5000000
2853,15,13,10,E-Commerce,Bangalore,1670258,2075384,Yes,High,5000000
2854,4,3,9,FinTech,Delhi,873096,430072,No,Low,500000
2855,14,11,8,CleanTech,Hyderabad,766868,95370,No,Low,500000
2856,10,14,2,CleanTech,Delhi,567366,2350303,Yes,High,5000000
2857,3,6,6,AI,Pune,1156945,751703,No,Low,500000
2858,2,3,6,E-Commerce,Mumbai,325388,977710,Yes,High,5000000
2859,13,1,2,EdTech,Hyderabad,528641,1166122,Yes,High,5000000
2860,6,11,2,HealthTech,Delhi,1596971,2186681,Yes,High,5000000
2861,2,3,9,AI,Delhi,338290,1859320,Yes,High,5000000
2862,8,15,5,HealthTech,Kolkata,471982,1188673,Yes,High,5000000
2863,16,11,6,EdTech,Chennai,393438,293234,No,Low,500000
2864,19,14,10,EdTech,Chennai,444150,2025796,Yes,High,5000000
2865,15,14,5,CleanTech,Kolkata,1662361,1898454,Yes,High,5000000
2866,7,9,6,HealthTech,Chennai,589296,975219,Yes,High,5000000
2867,4,8,4,FinTech,Mumbai,1615004,2452976,Yes,High,5000000
2868,8,4,6,AgriTech,Hyderabad,203906,359224,Yes,High,5000000
2869,18,2,6,AI,Hyderabad,1928040,1518622,No,Low,500000
2870,12,4,1,AI,Pune,992258,728811,No,Low,500000
2871,9,4,6,HealthTech,Pune,908452,1336009,Yes,High,5000000
2872,10,15,9,AI,Bangalore,597678,1118092,Yes,High,5000000
2873,17,9,3,E-Commerce,Bangalore,116693,1061145,Yes,High,5000000
2874,9,1,1,CleanTech,Delhi,378241,805704,Yes,High,5000000
2875,5,15,2,AI,Hyderabad,534814,1973392,Yes,High,5000000
2876,3,3,2,EdTech,Hyderabad,1532418,195091,No,Low,500000
2877,6,12,3,FinTech,Chennai,593476,806377,Yes,High,5000000
2878,3,15,4,HealthTech,Delhi,1519470,2192173,Yes,High,5000000
2879,19,6,8,CleanTech,Kolkata,1440664,26236,No,Low,500000
2880,9,2,3,EdTech,Hyderabad,648652,2238702,Yes,High,5000000
2881,19,7,2,CleanTech,Delhi,409108,733041,Yes,High,5000000
2882,2,14,2,CleanTech,Hyderabad,863508,2315742,Yes,High,5000000
2883,15,7,5,AgriTech,Kolkata,1758244,2037166,Yes,High,5000000
2884,13,15,7,HealthTech,Mumbai,844029,2411778,Yes,High,5000000
2885,10,11,1,AgriTech,Pune,99581,315132,Yes,High,5000000
2886,6,2,9,FinTech,Bangalore,1265167,277479,No,Low,500000
2887,6,4,2,AgriTech,Mumbai,1305837,2416655,Yes,High,5000000
2888,17,9,4,AgriTech,Pune,602494,2421975,Yes,High,5000000
2889,6,5,5,FinTech,Pune,1644905,944426,No,Low,500000
2890,9,1,1,FinTech,Chennai,740282,1878600,Yes,High,5000000
2891,10,15,6,E-Commerce,Mumbai,472367,1141473,Yes,High,5000000
2892,17,6,4,HealthTech,Hyderabad,810092,1364610,Yes,High,5000000
2893,18,1,4,HealthTech,Delhi,969616,1007621,Yes,High,5000000
2894,3,15,3,HealthTech,Mumbai,1705437,1176129,No,Low,500000
2895,19,6,10,CleanTech,Pune,960168,1927037,Yes,High,5000000
2896,9,11,10,FinTech,Mumbai,1877106,1518994,No,Low,500000
2897,11,5,7,AgriTech,Mumbai,1993406,1720204,No,Low,500000
2898,19,2,4,FinTech,Chennai,332364,1736205,Yes,High,5000000
2899,12,1,2,EdTech,Mumbai,422885,881941,Yes,High,5000000
2900,8,10,8,HealthTech,Kolkata,1666898,1308196,No,Low,500000
2901,9,10,9,E-Commerce,Mumbai,1743527,1193446,No,Low,500000
2902,5,11,9,AI,Hyderabad,197183,2160786,Yes,High,5000000
2903,15,12,4,FinTech,Hyderabad,1964602,449002,No,Low,500000
2904,7,14,6,AgriTech,Bangalore,1200701,1636894,Yes,High,5000000
2905,4,15,5,AgriTech,Hyderabad,1833146,700023,No,Low,500000
2906,19,3,9,FinTech,Delhi,1162825,798943,No,Low,500000
2907,15,9,7,EdTech,Chennai,1501647,2394186,Yes,High,5000000
2908,20,15,1,AgriTech,Delhi,1624194,1162634,No,Low,500000
2909,18,13,8,FinTech,Mumbai,1540608,1677091,Yes,High,5000000
2910,9,5,1,HealthTech,Chennai,882901,79226,No,Low,500000
2911,14,11,2,E-Commerce,Hyderabad,1930355,1159385,No,Low,500000
2912,6,9,8,E-Commerce,Delhi,445092,215122,No,Low,500000
2913,3,10,4,E-Commerce,Bangalore,1541951,1021151,No,Low,500000
2914,18,5,3,HealthTech,Delhi,444412,1799578,Yes,High,5000000
2915,19,13,3,EdTech,Mumbai,532463,1316943,Yes,High,5000000
2916,2,7,6,E-Commerce,Chennai,1238754,280635,No,Low,500000
2917,7,12,10,HealthTech,Mumbai,231438,1993237,Yes,High,5000000
2918,10,1,2,FinTech,Hyderabad,1019307,1305247,Yes,High,5000000
2919,5,9,8,FinTech,Pune,985140,59047,No,Low,500000
2920,3,8,6,E-Commerce,Hyderabad,1502947,810624,No,Low,500000
2921,19,0,2,AgriTech,Bangalore,107168,166733,Yes,High,5000000
2922,7,15,10,AI,Hyderabad,576737,1444814,Yes,High,5000000
2923,3,11,4,FinTech,Kolkata,1870407,1660465,No,Low,500000
2924,7,11,6,HealthTech,Mumbai,1668321,1703017,Yes,High,5000000
2925,7,11,9,FinTech,Mumbai,1054491,1992545,Yes,High,5000000
2926,17,4,5,CleanTech,Kolkata,956908,1071782,Yes,High,5000000
2927,4,1,5,E-Commerce,Kolkata,219459,2382619,Yes,High,5000000
2928,11,2,10,FinTech,Chennai,1967463,1574520,No,Low,500000
2929,12,2,1,AI,Pune,1412257,1291708,No,Low,500000
2930,5,14,3,CleanTech,Kolkata,935176,1143165,Yes,High,5000000
2931,17,12,1,FinTech,Chennai,1063828,659424,No,Low,500000
2932,3,11,5,E-Commerce,Pune,551227,671492,Yes,High,5000000
2933,3,13,1,E-Commerce,Kolkata,1733586,1622241,No,Low,500000
2934,5,5,9,EdTech,Mumbai,1407647,1239236,No,Low,500000
2935,17,3,4,E-Commerce,Hyderabad,912267,2071752,Yes,High,5000000
2936,19,13,2,CleanTech,Delhi,1699029,1646927,No,Low,500000
2937,16,9,8,FinTech,Kolkata,441128,317549,No,Low,500000
2938,10,5,1,CleanTech,Mumbai,1692974,1832750,Yes,High,5000000
2939,7,7,4,HealthTech,Bangalore,650892,200813,No,Low,500000
2940,18,5,8,E-Commerce,Bangalore,1603335,1045494,No,Low,500000
2941,2,5,3,AI,Pune,389418,1254436,Yes,High,5000000
2942,10,11,10,FinTech,Chennai,146442,869883,Yes,High,5000000
2943,8,10,9,AI,Delhi,1264187,895968,No,Low,500000
2944,3,4,5,AgriTech,Bangalore,1670526,918911,No,Low,500000
2945,6,8,10,FinTech,Mumbai,1575217,520900,No,Low,500000
2946,3,11,7,AgriTech,Mumbai,1874423,1289208,No,Low,500000
2947,19,5,4,AgriTech,Pune,619388,1749615,Yes,High,5000000
2948,5,12,3,EdTech,Mumbai,1746502,537192,No,Low,500000
2949,12,6,8,HealthTech,Chennai,1907505,1876274,No,Low,500000
2950,10,4,8,CleanTech,Mumbai,1461970,1963350,Yes,High,5000000
2951,14,6,9,CleanTech,Pune,113118,115806,Yes,High,5000000
2952,16,1,2,AgriTech,Chennai,643956,1490080,Yes,High,5000000
2953,2,10,6,AgriTech,Kolkata,976187,45212,No,Low,500000
2954,19,11,4,FinTech,Kolkata,1168730,1750492,Yes,High,5000000
2955,9,3,4,AgriTech,Kolkata,921583,1172225,Yes,High,5000000
2956,5,10,8,FinTech,Delhi,307043,2383026,Yes,High,5000000
2957,6,5,1,HealthTech,Bangalore,566841,1416266,Yes,High,5000000
2958,4,0,1,AI,Hyderabad,502279,2288920,Yes,High,5000000
2959,14,8,5,FinTech,Mumbai,693278,128205,No,Low,500000
2960,12,15,2,CleanTech,Hyderabad,1189839,805288,No,Low,500000
2961,17,11,8,AgriTech,Pune,435293,1693828,Yes,High,5000000
2962,7,6,8,FinTech,Hyderabad,1044633,2475860,Yes,High,5000000
2963,19,5,9,AgriTech,Chennai,859553,451503,No,Low,500000
2964,15,8,2,EdTech,Pune,1946952,730083,No,Low,500000
2965,9,10,8,AgriTech,Bangalore,84369,78430,No,Low,500000
2966,11,6,7,AgriTech,Delhi,243869,543175,Yes,High,5000000
2967,3,1,8,AI,Bangalore,794012,397809,No,Low,500000
2968,12,7,1,EdTech,Bangalore,1977294,1882606,No,Low,500000
2969,6,6,2,FinTech,Pune,767025,1242564,Yes,High,5000000
2970,8,11,1,E-Commerce,Pune,627211,1156091,Yes,High,5000000
2971,7,9,8,E-Commerce,Pune,1335132,1835632,Yes,High,5000000
2972,17,8,9,FinTech,Bangalore,628407,796573,Yes,High,5000000
2973,16,2,1,AI,Kolkata,1752226,1703774,No,Low,500000
2974,12,7,2,E-Commerce,Kolkata,741226,288402,No,Low,500000
2975,13,6,8,HealthTech,Bangalore,1521629,2424019,Yes,High,5000000
2976,11,14,4,FinTech,Pune,1876370,2468802,Yes,High,5000000
2977,10,11,8,CleanTech,Mumbai,1571996,2132697,Yes,High,5000000
2978,8,7,2,FinTech,Delhi,1067472,1081987,Yes,High,5000000
2979,13,3,9,CleanTech,Hyderabad,386198,2174660,Yes,High,5000000
2980,10,4,10,EdTech,Hyderabad,426258,1681672,Yes,High,5000000
2981,9,15,8,AgriTech,Delhi,55040,1794756,Yes,High,5000000
2982,10,5,4,FinTech,Kolkata,1696305,1517130,No,Low,500000
2983,10,12,7,AgriTech,Kolkata,1242966,1485071,Yes,High,5000000
2984,10,3,5,E-Commerce,Hyderabad,1541424,2045368,Yes,High,5000000
2985,4,6,8,AI,Kolkata,1303193,1159574,No,Low,500000
2986,18,3,7,AgriTech,Kolkata,801913,649608,No,Low,500000
2987,18,9,8,FinTech,Mumbai,786926,1153473,Yes,High,5000000
2988,17,10,7,FinTech,Mumbai,395217,379257,No,Low,500000
2989,2,8,1,AI,Bangalore,1563257,959934,No,Low,500000
2990,14,14,5,E-Commerce,Delhi,308103,177225,No,Low,500000
2991,7,4,7,HealthTech,Bangalore,1967525,1702725,No,Low,500000
2992,2,4,2,AI,Chennai,1653443,1534457,No,Low,500000
2993,11,11,1,EdTech,Mumbai,1060050,93851,No,Low,500000
2994,2,12,3,CleanTech,Chennai,308768,1237211,Yes,High,5000000
2995,8,6,9,AgriTech,Delhi,1814612,2380435,Yes,High,5000000
2996,17,14,2,AgriTech,Mumbai,727318,1576656,Yes,High,5000000
2997,2,10,6,E-Commerce,Pune,1296606,132145,No,Low,500000
2998,6,5,4,EdTech,Kolkata,1869650,590601,No,Low,500000
2999,14,8,2,AI,Hyderabad,1921128,437860,No,Low,500000
3000,20,9,6,E-Commerce,Kolkata,582499,290854,No,Low,500000
3001,6,7,4,FinTech,Mumbai,1986586,873627,No,Low,500000
3002,8,0,9,EdTech,Kolkata,171160,2157010,Yes,High,5000000
3003,16,5,8,E-Commerce,Kolkata,1091175,2354020,Yes,High,5000000
3004,16,9,6,HealthTech,Pune,1572226,2139166,Yes,High,5000000
3005,2,6,6,AI,Hyderabad,644042,1835745,Yes,High,5000000
3006,11,6,2,EdTech,Chennai,1024498,700865,No,Low,500000
3007,10,10,5,FinTech,Delhi,362790,654395,Yes,High,5000000
3008,12,10,8,AgriTech,Pune,1596254,1349999,No,Low,500000
3009,2,11,2,AgriTech,Bangalore,907648,1491893,Yes,High,5000000
3010,9,9,3,FinTech,Kolkata,1707471,225163,No,Low,500000
3011,15,4,3,FinTech,Kolkata,933406,2327771,Yes,High,5000000
